number,title,url,difficulty,acceptance,likes,popularity
227,Basic Calculator II,https://leetcode.com/problems/basic-calculator-ii,Medium,39.48791354906416,2765,6.678743961352657
54,Spiral Matrix,https://leetcode.com/problems/spiral-matrix,Medium,38.12166451929354,4678,6.644886363636363
526,Beautiful Arrangement,https://leetcode.com/problems/beautiful-arrangement,Medium,62.684610898235896,1544,6.626609442060086
771,Jewels and Stones,https://leetcode.com/problems/jewels-and-stones,Easy,87.30345409791373,2929,6.582022471910112
164,Maximum Gap,https://leetcode.com/problems/maximum-gap,Hard,40.157116301624505,1650,6.547619047619048
724,Find Pivot Index,https://leetcode.com/problems/find-pivot-index,Easy,48.28949864946394,2158,6.422619047619048
950,Reveal Cards In Increasing Order,https://leetcode.com/problems/reveal-cards-in-increasing-order,Medium,76.15410263405171,1499,6.378723404255319
154,Find Minimum in Rotated Sorted Array II,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii,Hard,42.32549266670835,1839,6.319587628865979
464,Can I Win,https://leetcode.com/problems/can-i-win,Medium,29.730865898052823,1518,6.221311475409836
355,Design Twitter,https://leetcode.com/problems/design-twitter,Medium,32.95530627023925,1526,6.203252032520325
508,Most Frequent Subtree Sum,https://leetcode.com/problems/most-frequent-subtree-sum,Medium,60.602675638026646,1067,6.167630057803469
623,Add One Row to Tree,https://leetcode.com/problems/add-one-row-to-tree,Medium,53.33190148911798,1033,6.148809523809524
41,First Missing Positive,https://leetcode.com/problems/first-missing-positive,Hard,34.85003165148088,6776,6.13212669683258
86,Partition List,https://leetcode.com/problems/partition-list,Medium,46.081509543526174,2655,6.089449541284404
52,N-Queens II,https://leetcode.com/problems/n-queens-ii,Hard,63.589349787974335,1185,6.045918367346939
1314,Matrix Block Sum,https://leetcode.com/problems/matrix-block-sum,Medium,74.1267011758253,1197,6.045454545454546
688,Knight Probability in Chessboard,https://leetcode.com/problems/knight-probability-in-chessboard,Medium,50.97137861912011,1531,5.957198443579767
880,Decoded String at Index,https://leetcode.com/problems/decoded-string-at-index,Medium,28.211939943020987,1011,5.947058823529412
662,Maximum Width of Binary Tree,https://leetcode.com/problems/maximum-width-of-binary-tree,Medium,39.41889307129333,2640,5.932584269662922
939,Minimum Area Rectangle,https://leetcode.com/problems/minimum-area-rectangle,Medium,52.71818156876732,1118,5.915343915343915
178,Rank Scores,https://leetcode.com/problems/rank-scores,Medium,53.722122501167966,1050,5.898876404494382
925,Long Pressed Name,https://leetcode.com/problems/long-pressed-name,Easy,35.81027592129694,1215,5.898058252427185
791,Custom Sort String,https://leetcode.com/problems/custom-sort-string,Medium,67.09793437092205,1473,5.868525896414343
282,Expression Add Operators,https://leetcode.com/problems/expression-add-operators,Hard,37.64136686172846,1855,5.833333333333333
696,Count Binary Substrings,https://leetcode.com/problems/count-binary-substrings,Easy,61.90854979839264,1932,5.819277108433735
168,Excel Sheet Column Title,https://leetcode.com/problems/excel-sheet-column-title,Easy,32.634224162748296,1944,5.802985074626866
929,Unique Email Addresses,https://leetcode.com/problems/unique-email-addresses,Easy,67.14023202213771,1303,5.765486725663717
313,Super Ugly Number,https://leetcode.com/problems/super-ugly-number,Medium,47.18067205786328,1072,5.732620320855615
112,Path Sum,https://leetcode.com/problems/path-sum,Easy,43.59991125686293,3798,5.660208643815201
721,Accounts Merge,https://leetcode.com/problems/accounts-merge,Medium,53.50834821627187,2879,5.623046875
1146,Snapshot Array,https://leetcode.com/problems/snapshot-array,Medium,37.021378430121246,1024,5.565217391304348
189,Rotate Array,https://leetcode.com/problems/rotate-array,Medium,36.86739018128192,5431,5.547497446373851
621,Task Scheduler,https://leetcode.com/problems/task-scheduler,Medium,53.284679577729975,5428,5.455276381909548
36,Valid Sudoku,https://leetcode.com/problems/valid-sudoku,Medium,52.57646235146307,3257,5.365733113673806
679,24 Game,https://leetcode.com/problems/24-game,Hard,47.785603756469776,1008,5.22279792746114
556,Next Greater Element III,https://leetcode.com/problems/next-greater-element-iii,Medium,33.40268125364301,1461,5.217857142857143
802,Find Eventual Safe States,https://leetcode.com/problems/find-eventual-safe-states,Medium,50.87796423891449,1419,5.178832116788321
415,Add Strings,https://leetcode.com/problems/add-strings,Easy,50.14374597128422,2255,5.136674259681094
779,K-th Symbol in Grammar,https://leetcode.com/problems/k-th-symbol-in-grammar,Medium,39.21869869845065,1116,5.119266055045872
685,Redundant Connection II,https://leetcode.com/problems/redundant-connection-ii,Hard,33.29699918428632,1294,5.094488188976378
865,Smallest Subtree with all the Deepest Nodes,https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes,Medium,66.10345373891,1548,5.075409836065574
959,Regions Cut By Slashes,https://leetcode.com/problems/regions-cut-by-slashes,Medium,67.9813561202974,1608,5.025
665,Non-decreasing Array,https://leetcode.com/problems/non-decreasing-array,Medium,21.04431728576604,3244,4.998459167950694
746,Min Cost Climbing Stairs,https://leetcode.com/problems/min-cost-climbing-stairs,Easy,54.22175331550572,3984,4.949068322981367
350,Intersection of Two Arrays II,https://leetcode.com/problems/intersection-of-two-arrays-ii,Easy,52.72977237723583,2654,4.843065693430657
205,Isomorphic Strings,https://leetcode.com/problems/isomorphic-strings,Easy,41.4423396477235,2612,4.801470588235294
1431,Kids With the Greatest Number of Candies,https://leetcode.com/problems/kids-with-the-greatest-number-of-candies,Easy,87.98756015775666,1022,4.731481481481482
389,Find the Difference,https://leetcode.com/problems/find-the-difference,Easy,58.547001428387006,1497,4.564024390243903
1140,Stone Game II,https://leetcode.com/problems/stone-game-ii,Medium,64.6181336331513,1006,4.491071428571429
687,Longest Univalue Path,https://leetcode.com/problems/longest-univalue-path,Medium,38.313629169389735,2588,4.469775474956822
783,Minimum Distance Between BST Nodes,https://leetcode.com/problems/minimum-distance-between-bst-nodes,Easy,54.98687376941588,1255,4.4661921708185055
2,Add Two Numbers,https://leetcode.com/problems/add-two-numbers,Medium,36.685622782511416,13517,4.449308755760368
204,Count Primes,https://leetcode.com/problems/count-primes,Easy,32.81298415976721,3695,4.27662037037037
81,Search in Rotated Sorted Array II,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,Medium,34.044348586030736,2589,4.251231527093596
485,Max Consecutive Ones,https://leetcode.com/problems/max-consecutive-ones,Easy,53.39003206916569,1643,4.212820512820513
167,Two Sum II - Input array is sorted,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,Easy,56.61123913759154,3228,4.170542635658915
628,Maximum Product of Three Numbers,https://leetcode.com/problems/maximum-product-of-three-numbers,Easy,46.65283582831712,1948,4.118393234672304
417,Pacific Atlantic Water Flow,https://leetcode.com/problems/pacific-atlantic-water-flow,Medium,45.75690571268275,2539,4.055910543130991
383,Ransom Note,https://leetcode.com/problems/ransom-note,Easy,53.93995343673872,1018,4.03968253968254
1041,Robot Bounded In Circle,https://leetcode.com/problems/robot-bounded-in-circle,Medium,54.654223042913365,1686,3.967058823529412
187,Repeated DNA Sequences,https://leetcode.com/problems/repeated-dna-sequences,Medium,42.49993766650236,1382,3.915014164305949
127,Word Ladder,https://leetcode.com/problems/word-ladder,Hard,33.263841232947435,5793,3.911546252532073
342,Power of Four,https://leetcode.com/problems/power-of-four,Easy,42.45045150194555,1031,3.9053030303030303
947,Most Stones Removed with Same Row or Column,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column,Medium,56.027952557085726,1845,3.867924528301887
130,Surrounded Regions,https://leetcode.com/problems/surrounded-regions,Medium,31.05486875723239,3318,3.8536585365853657
321,Create Maximum Number,https://leetcode.com/problems/create-maximum-number,Hard,27.780814928201764,1074,3.755244755244755
1044,Longest Duplicate Substring,https://leetcode.com/problems/longest-duplicate-substring,Hard,30.730364045170905,1006,3.753731343283582
150,Evaluate Reverse Polish Notation,https://leetcode.com/problems/evaluate-reverse-polish-notation,Medium,40.18123402882874,2075,3.7320143884892087
524,Longest Word in Dictionary through Deleting,https://leetcode.com/problems/longest-word-in-dictionary-through-deleting,Medium,50.47309733564447,1136,3.652733118971061
807,Max Increase to Keep City Skyline,https://leetcode.com/problems/max-increase-to-keep-city-skyline,Medium,84.88461808234553,1330,3.614130434782609
659,Split Array into Consecutive Subsequences,https://leetcode.com/problems/split-array-into-consecutive-subsequences,Medium,44.82508090971137,1771,3.486220472440945
344,Reverse String,https://leetcode.com/problems/reverse-string,Easy,71.75140148366654,2853,3.466585662211421
501,Find Mode in Binary Search Tree,https://leetcode.com/problems/find-mode-in-binary-search-tree,Easy,45.15316734835126,1613,3.4392324093816637
93,Restore IP Addresses,https://leetcode.com/problems/restore-ip-addresses,Medium,39.18851144027538,2037,3.4350758853288363
111,Minimum Depth of Binary Tree,https://leetcode.com/problems/minimum-depth-of-binary-tree,Easy,40.89726935418906,2918,3.4088785046728973
975,Odd Even Jump,https://leetcode.com/problems/odd-even-jump,Hard,40.84748730520049,1080,3.406940063091483
836,Rectangle Overlap,https://leetcode.com/problems/rectangle-overlap,Easy,42.88573508005823,1165,3.396501457725948
498,Diagonal Traverse,https://leetcode.com/problems/diagonal-traverse,Medium,52.22440270838472,1496,3.3846153846153846
605,Can Place Flowers,https://leetcode.com/problems/can-place-flowers,Easy,31.623125070164964,1710,3.33984375
935,Knight Dialer,https://leetcode.com/problems/knight-dialer,Medium,47.76892397784828,1032,3.286624203821656
190,Reverse Bits,https://leetcode.com/problems/reverse-bits,Easy,44.50429764981667,2073,3.208978328173375
897,Increasing Order Search Tree,https://leetcode.com/problems/increasing-order-search-tree,Easy,75.36196676707803,1719,3.114130434782609
31,Next Permutation,https://leetcode.com/problems/next-permutation,Medium,34.460897322220255,6816,3.059245960502693
1089,Duplicate Zeros,https://leetcode.com/problems/duplicate-zeros,Easy,51.35904847905189,1179,2.9623115577889445
278,First Bad Version,https://leetcode.com/problems/first-bad-version,Easy,38.89371177791106,2659,2.86221743810549
341,Flatten Nested List Iterator,https://leetcode.com/problems/flatten-nested-list-iterator,Medium,56.91864827560652,2578,2.823658269441402
912,Sort an Array,https://leetcode.com/problems/sort-an-array,Medium,63.422889931595904,1199,2.788372093023256
645,Set Mismatch,https://leetcode.com/problems/set-mismatch,Easy,40.90986131160763,1293,2.69937369519833
953,Verifying an Alien Dictionary,https://leetcode.com/problems/verifying-an-alien-dictionary,Easy,52.09280654210051,2062,2.6469833119383823
191,Number of 1 Bits,https://leetcode.com/problems/number-of-1-bits,Easy,55.995234261524594,1781,2.6307237813884785
80,Remove Duplicates from Sorted Array II,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,Medium,47.35614498182698,2173,2.6117788461538463
942,DI String Match,https://leetcode.com/problems/di-string-match,Easy,74.6751428712594,1335,2.5428571428571427
43,Multiply Strings,https://leetcode.com/problems/multiply-strings,Medium,35.81756883311481,2965,2.51911639762107
61,Rotate List,https://leetcode.com/problems/rotate-list,Medium,32.68938149736636,2984,2.516020236087689
217,Contains Duplicate,https://leetcode.com/problems/contains-duplicate,Easy,58.136215683823146,2141,2.455275229357798
122,Best Time to Buy and Sell Stock II,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,Easy,59.82071785693847,5127,2.3758109360519
633,Sum of Square Numbers,https://leetcode.com/problems/sum-of-square-numbers,Medium,34.62175295458636,1010,2.3708920187793425
324,Wiggle Sort II,https://leetcode.com/problems/wiggle-sort-ii,Medium,31.27916231481837,1655,2.324438202247191
332,Reconstruct Itinerary,https://leetcode.com/problems/reconstruct-itinerary,Medium,39.04362516944569,3130,2.250179726815241
176,Second Highest Salary,https://leetcode.com/problems/second-highest-salary,Easy,34.41884753217286,1356,2.1977309562398704
14,Longest Common Prefix,https://leetcode.com/problems/longest-common-prefix,Easy,37.47616449343403,5206,2.130114566284779
9,Palindrome Number,https://leetcode.com/problems/palindrome-number,Easy,51.16456264226584,3848,2.09700272479564
657,Robot Return to Origin,https://leetcode.com/problems/robot-return-to-origin,Easy,74.54003589236268,1423,2.024182076813656
1221,Split a String in Balanced Strings,https://leetcode.com/problems/split-a-string-in-balanced-strings,Easy,84.57688325462765,1309,1.9654654654654653
133,Clone Graph,https://leetcode.com/problems/clone-graph,Medium,42.14635157646331,3674,1.9636557990379475
225,Implement Stack using Queues,https://leetcode.com/problems/implement-stack-using-queues,Easy,49.580969890841935,1335,1.8541666666666667
147,Insertion Sort List,https://leetcode.com/problems/insertion-sort-list,Medium,45.6979962129882,1216,1.7078651685393258
419,Battleships in a Board,https://leetcode.com/problems/battleships-in-a-board,Medium,72.1263099193717,1103,1.6686838124054464
703,Kth Largest Element in a Stream,https://leetcode.com/problems/kth-largest-element-in-a-stream,Easy,51.67150540030095,1491,1.5777777777777775
859,Buddy Strings,https://leetcode.com/problems/buddy-strings,Easy,28.73820069913349,1148,1.4967405475880051
228,Summary Ranges,https://leetcode.com/problems/summary-ranges,Easy,43.637304904705296,1142,1.4735483870967745
697,Degree of an Array,https://leetcode.com/problems/degree-of-an-array,Easy,54.95163789637273,1547,1.466350710900474
91,Decode Ways,https://leetcode.com/problems/decode-ways,Medium,28.335585770547763,5239,1.466274839070809
529,Minesweeper,https://leetcode.com/problems/minesweeper,Medium,62.80076641231638,1042,1.4452149791955615
268,Missing Number,https://leetcode.com/problems/missing-number,Easy,56.8965125525389,3600,1.3719512195121952
441,Arranging Coins,https://leetcode.com/problems/arranging-coins,Easy,43.07129515625131,1121,1.3393070489844685
686,Repeated String Match,https://leetcode.com/problems/repeated-string-match,Medium,33.092309388905946,1141,1.3236658932714618
162,Find Peak Element,https://leetcode.com/problems/find-peak-element,Medium,44.638778023838334,3821,1.2865319865319866
690,Employee Importance,https://leetcode.com/problems/employee-importance,Easy,60.83579423882867,1250,1.2147716229348882
87,Scramble String,https://leetcode.com/problems/scramble-string,Hard,35.13185287994448,1045,1.2025316455696202
804,Unique Morse Code Words,https://leetcode.com/problems/unique-morse-code-words,Easy,79.35247876045702,1016,1.118942731277533
475,Heaters,https://leetcode.com/problems/heaters,Medium,34.22652189030858,1041,1.0720906282183316
303,Range Sum Query - Immutable,https://leetcode.com/problems/range-sum-query-immutable,Easy,52.14450607418549,1572,1.061444969615125
219,Contains Duplicate II,https://leetcode.com/problems/contains-duplicate-ii,Easy,39.80602975571303,1615,1.0611038107752957
349,Intersection of Two Arrays,https://leetcode.com/problems/intersection-of-two-arrays,Easy,66.78962977521437,1776,1.055885850178359
28,Implement strStr(),https://leetcode.com/problems/implement-strstr,Easy,35.76310385142522,2833,1.0543356903609975
707,Design Linked List,https://leetcode.com/problems/design-linked-list,Medium,26.38635267705393,1003,1.0287179487179487
172,Factorial Trailing Zeroes,https://leetcode.com/problems/factorial-trailing-zeroes,Easy,39.62826498882859,1545,1.0171165240289664
258,Add Digits,https://leetcode.com/problems/add-digits,Easy,59.46738841806554,1337,0.9809244314013206
220,Contains Duplicate III,https://leetcode.com/problems/contains-duplicate-iii,Medium,21.478993367082484,1782,0.9669017905588714
852,Peak Index in a Mountain Array,https://leetcode.com/problems/peak-index-in-a-mountain-array,Easy,71.46876774243825,1388,0.9506849315068492
69,Sqrt(x),https://leetcode.com/problems/sqrtx,Easy,35.87896961292172,2440,0.9450038729666924
299,Bulls and Cows,https://leetcode.com/problems/bulls-and-cows,Medium,45.62713812966297,1076,0.9372822299651568
720,Longest Word in Dictionary,https://leetcode.com/problems/longest-word-in-dictionary,Medium,49.928917746162085,1064,0.9125214408233276
877,Stone Game,https://leetcode.com/problems/stone-game,Medium,68.3672302879769,1582,0.9091954022988504
30,Substring with Concatenation of All Words,https://leetcode.com/problems/substring-with-concatenation-of-all-words,Hard,27.03316048672425,1450,0.90625
412,Fizz Buzz,https://leetcode.com/problems/fizz-buzz,Easy,64.88049246982229,1529,0.8962485345838218
532,K-diff Pairs in an Array,https://leetcode.com/problems/k-diff-pairs-in-an-array,Medium,36.46260279869511,1339,0.8169615619280048
957,Prison Cells After N Days,https://leetcode.com/problems/prison-cells-after-n-days,Medium,39.91700732741998,1091,0.787725631768953
66,Plus One,https://leetcode.com/problems/plus-one,Easy,41.9111392160701,2792,0.7779325717470047
345,Reverse Vowels of a String,https://leetcode.com/problems/reverse-vowels-of-a-string,Easy,45.94573541585843,1206,0.7532792004996877
606,Construct String from Binary Tree,https://leetcode.com/problems/construct-string-from-binary-tree,Easy,56.50843039995151,1107,0.7494922139471902
453,Minimum Moves to Equal Array Elements,https://leetcode.com/problems/minimum-moves-to-equal-array-elements,Easy,52.04115973362432,1009,0.7435519528371407
375,Guess Number Higher or Lower II,https://leetcode.com/problems/guess-number-higher-or-lower-ii,Medium,43.768734792539625,1184,0.7432517263025737
987,Vertical Order Traversal of a Binary Tree,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree,Hard,39.35775379225485,1931,0.710448859455482
50,"Pow(x, n)",https://leetcode.com/problems/powx-n,Medium,31.44074144900097,2908,0.6943648519579751
7,Reverse Integer,https://leetcode.com/problems/reverse-integer,Easy,26.09238546699408,5496,0.6691015339663988
371,Sum of Two Integers,https://leetcode.com/problems/sum-of-two-integers,Medium,50.68981996439773,1927,0.6421192935688104
27,Remove Element,https://leetcode.com/problems/remove-element,Easy,50.1221302504721,2510,0.6300200803212851
12,Integer to Roman,https://leetcode.com/problems/integer-to-roman,Medium,58.02495945639477,2165,0.6269910222994498
414,Third Maximum Number,https://leetcode.com/problems/third-maximum-number,Easy,30.86274627044157,1231,0.6236068895643364
636,Exclusive Time of Functions,https://leetcode.com/problems/exclusive-time-of-functions,Medium,56.83873864792295,1224,0.6229007633587786
563,Binary Tree Tilt,https://leetcode.com/problems/binary-tree-tilt,Easy,54.44226076064186,1024,0.6206060606060606
151,Reverse Words in a String,https://leetcode.com/problems/reverse-words-in-a-string,Medium,25.48243426097861,2002,0.5881316098707403
26,Remove Duplicates from Sorted Array,https://leetcode.com/problems/remove-duplicates-from-sorted-array,Easy,47.501516610101206,4618,0.5850753832509819
89,Gray Code,https://leetcode.com/problems/gray-code,Medium,53.79083226992756,1173,0.5655737704918032
125,Valid Palindrome,https://leetcode.com/problems/valid-palindrome,Easy,39.46651374912276,2355,0.557396449704142
68,Text Justification,https://leetcode.com/problems/text-justification,Hard,31.963092003267374,1261,0.5550176056338029
166,Fraction to Recurring Decimal,https://leetcode.com/problems/fraction-to-recurring-decimal,Medium,22.825439844870697,1309,0.5242290748898678
819,Most Common Word,https://leetcode.com/problems/most-common-word,Easy,45.362157457538174,1066,0.4725177304964539
528,Random Pick with Weight,https://leetcode.com/problems/random-pick-with-weight,Medium,45.24561459799145,1428,0.4694280078895463
443,String Compression,https://leetcode.com/problems/string-compression,Medium,45.60128336695094,1521,0.4229699666295884
6,ZigZag Conversion,https://leetcode.com/problems/zigzag-conversion,Medium,39.473464445279554,2728,0.4164249732865211
273,Integer to English Words,https://leetcode.com/problems/integer-to-english-words,Hard,28.831302382904163,1663,0.4102121361618155
937,Reorder Data in Log Files,https://leetcode.com/problems/reorder-data-in-log-files,Easy,55.34957100150185,1279,0.3969584109248913
237,Delete Node in a Linked List,https://leetcode.com/problems/delete-node-in-a-linked-list,Easy,69.29187895348899,3128,0.3165030861074572
29,Divide Two Integers,https://leetcode.com/problems/divide-two-integers,Medium,16.96977409791624,2099,0.2740566653610132
